0.4758533835411072,1
0.3307139277458191,1
0.28015226125717163,1
0.34932807087898254,1
0.4663628935813904,1
0.5358732342720032,1
0.7453967928886414,1
0.4375547468662262,1
0.3719485402107239,1
0.36238962411880493,1
0.4449530243873596,1
0.38112375140190125,1
0.3089168667793274,1
0.44132861495018005,1
0.29174214601516724,1
0.39738738536834717,1
0.3829089403152466,1
0.4538235068321228,1
0.30039459466934204,1
0.3465688228607178,1
0.3630548119544983,1
0.41795814037323,1
0.5053772330284119,1
0.5160195827484131,1
0.4225846827030182,1
0.47380897402763367,1
0.31558388471603394,1
0.5102861523628235,1
0.32236796617507935,1
0.3035404682159424,1
0.5237613916397095,1
0.5722025632858276,1
0.3539794981479645,1
0.5418458580970764,1
0.2034062147140503,1
0.40500590205192566,1
0.2742809057235718,1
0.471987783908844,1
0.6412115693092346,1
0.4657793343067169,1
0.28950822353363037,1
0.3933466076850891,1
0.38306957483291626,1
0.2525348365306854,1
0.28130537271499634,1
0.5495486259460449,1
0.366493284702301,1
0.6055896878242493,1
0.6178345680236816,1
0.595090389251709,1
0.3298768401145935,1
0.36423638463020325,1
0.4719002842903137,1
0.5804132223129272,1
0.3196313977241516,1
0.47803089022636414,1
0.4379097521305084,1
0.3000966012477875,1
0.42976295948028564,1
0.427287757396698,1
0.4820908308029175,1
0.33924439549446106,1
0.42877569794654846,1
0.48693108558654785,1
0.42144671082496643,1
0.3968336880207062,1
0.5627329349517822,1
0.2607247531414032,1
0.5151976346969604,1
0.5416857004165649,1
0.30611681938171387,1
0.4686741232872009,1
0.515180766582489,1
0.6109240055084229,1
0.4905662536621094,1
0.2478606402873993,1
0.509303629398346,1
0.5146916508674622,1
0.38023102283477783,1
0.44139087200164795,1
0.4103463292121887,1
0.3454596698284149,1
0.38823577761650085,1
0.6293827891349792,1
0.48262619972229004,1
0.43491482734680176,1
0.40793922543525696,1
0.41152146458625793,1
0.4166146516799927,1
0.3035055100917816,1
0.32563576102256775,1
0.5027130246162415,1
0.38632968068122864,1
0.4935882091522217,1
0.4409191608428955,1
0.3590713143348694,1
0.34319353103637695,1
0.2975611984729767,1
0.47462671995162964,1
0.5403245091438293,1
0.6564297080039978,1
0.3611374497413635,1
0.606782853603363,1
0.4922544062137604,1
0.35380661487579346,1
0.44203341007232666,1
0.6053181886672974,1
0.42661741375923157,1
0.34736698865890503,1
0.5192281007766724,1
0.42633819580078125,1
0.4923555552959442,1
0.35999321937561035,1
0.40586304664611816,1
0.4753194749355316,1
0.43529677391052246,1
0.28683221340179443,1
0.30078575015068054,1
0.47339844703674316,1
0.5972043871879578,1
0.3336990773677826,1
0.4990715980529785,1
0.3129139244556427,1
0.6916722655296326,1
0.33932068943977356,1
0.3101766109466553,1
0.28550243377685547,1
0.3524564504623413,1
0.27142149209976196,1
0.6220096349716187,1
0.3461117744445801,1
0.3588862121105194,1
0.3496110439300537,1
0.48767033219337463,1
0.22190667688846588,1
0.3550388813018799,1
0.4651852250099182,1
0.3545129895210266,1
0.4004563093185425,1
0.7268086075782776,1
0.3331361711025238,1
0.47068971395492554,1
0.429044634103775,1
0.5133374333381653,1
0.5473960041999817,1
0.4916156530380249,1
0.6846176981925964,1
0.5686090588569641,1
0.3435401916503906,1
0.516932487487793,1
0.4455692172050476,1
0.5834991335868835,1
0.40331897139549255,1
0.3007635772228241,1
0.34566348791122437,1
0.5182393193244934,1
0.45470893383026123,1
0.4373279809951782,1
0.4342914819717407,1
0.5735954642295837,1
0.3764968514442444,1
0.5590896010398865,1
0.4318578541278839,1
0.6398669481277466,1
0.569337010383606,1
0.34288904070854187,1
0.21851080656051636,1
0.4338034689426422,1
0.4381425082683563,1
0.4774816632270813,1
0.5369157791137695,1
0.46133777499198914,1
0.5086304545402527,1
0.5845100283622742,1
0.3615579903125763,1
0.3290558457374573,1
0.3289003372192383,1
0.4348061680793762,1
0.45259740948677063,1
0.4052402973175049,1
0.6962556838989258,1
0.6643936634063721,1
0.6257641315460205,1
0.3115267753601074,1
0.4724321663379669,1
0.5049950480461121,1
0.4407268762588501,1
0.480771541595459,1
0.28809139132499695,1
0.52080237865448,1
0.3402487635612488,1
0.39197397232055664,1
0.587056040763855,1
0.6110451817512512,1
0.5196942090988159,1
0.3418545722961426,1
0.45788463950157166,1
0.47864454984664917,1
0.48726290464401245,1
0.37304359674453735,1
0.30219244956970215,1
0.3642148971557617,1
0.32451289892196655,1
0.3478880822658539,1
0.4636420011520386,1
0.35320404171943665,1
0.3676278591156006,1
0.3463934659957886,1
0.27952757477760315,1
0.34986060857772827,1
0.42035967111587524,1
0.41906267404556274,1
0.5207041501998901,1
0.5261298418045044,1
0.3611571490764618,1
0.34055134654045105,1
0.537723183631897,1
0.22338825464248657,1
0.4268435835838318,1
0.3733689785003662,1
0.6123098731040955,1
0.42522165179252625,1
0.5336961150169373,1
0.7404041886329651,1
0.5142639875411987,1
0.28740406036376953,1
0.7102365493774414,1
0.36853548884391785,1
0.3652416467666626,1
0.3279261589050293,1
0.3597499132156372,1
0.3362548053264618,1
0.40694111585617065,1
0.5512860417366028,1
0.48093533515930176,1
0.4114716947078705,1
0.38237425684928894,1
0.5242455005645752,1
0.4137665033340454,1
0.3548318147659302,1
0.5404345393180847,1
0.44142234325408936,1
0.2928963303565979,1
0.39213836193084717,1
0.49448737502098083,1
0.4629786014556885,1
0.5250369310379028,1
0.45889750123023987,1
0.27783048152923584,1
0.4676670730113983,1
0.4811075031757355,1
0.5471581220626831,1
0.4875164330005646,1
0.483082115650177,1
0.4666892886161804,1
0.35459432005882263,1
0.3461526930332184,1
0.514268696308136,1
0.529761016368866,1
