10.9375,64
6.25,64
4.6875,64
17.1875,64
7.8125,64
9.375,64
9.375,64
14.0625,64
10.9375,64
18.75,64
10.9375,64
18.75,64
20.3125,64
31.25,64
25,64
34.375,64
31.25,64
31.25,64
43.75,64
32.8125,64
37.5,64
39.0625,64
34.375,64
26.5625,64
42.1875,64
28.125,64
34.375,64
37.5,64
29.6875,64
39.0625,64
46.875,64
53.125,64
34.375,64
53.125,64
43.75,64
31.25,64
39.0625,64
42.1875,64
39.0625,64
25,64
34.375,64
32.8125,64
26.5625,64
34.375,64
32.8125,64
39.0625,64
42.1875,64
54.6875,64
40.625,64
48.4375,64
46.875,64
54.6875,64
54.6875,64
53.125,64
48.4375,64
45.3125,64
